Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 1 | Clone: 0 | Experience: 0.54
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 12 | Experience: 4.16
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 13 | Experience: 4.22
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 14 | Experience: 4.27
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 15 | Experience: 4.33
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 16 | Experience: 4.39
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 17 | Experience: 4.45
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 18 | Experience: 4.5
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 19 | Experience: 4.56
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 20 | Experience: 4.62
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 21 | Experience: 4.67
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 22 | Experience: 4.73
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 23 | Experience: 4.79
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 24 | Experience: 4.85
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 25 | Experience: 4.9
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 26 | Experience: 4.96
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 27 | Experience: 5.02
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 28 | Experience: 5.07
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 29 | Experience: 5.13
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 54 | Clone: 30 | Experience: 5.19
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 0 | Experience: 3.49
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 1 | Experience: 3.54
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 2 | Experience: 3.6
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 3 | Experience: 3.66
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 4 | Experience: 3.71
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 5 | Experience: 3.77
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 6 | Experience: 3.83
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 7 | Experience: 3.89
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 8 | Experience: 3.94
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 9 | Experience: 4.0
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 10 | Experience: 4.06
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 11 | Experience: 4.11
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 12 | Experience: 4.17
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 13 | Experience: 4.23
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 14 | Experience: 4.29
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 15 | Experience: 4.34
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 16 | Experience: 4.4
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 17 | Experience: 4.46
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 18 | Experience: 4.51
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 19 | Experience: 4.57
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 20 | Experience: 4.63
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 21 | Experience: 4.69
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 22 | Experience: 4.74
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 23 | Experience: 4.8
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 24 | Experience: 4.86
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 25 | Experience: 4.91
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 26 | Experience: 4.97
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 27 | Experience: 5.03
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 28 | Experience: 5.09
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 29 | Experience: 5.14
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 55 | Clone: 30 | Experience: 5.2
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 0 | Experience: 3.5
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 1 | Experience: 3.55
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 2 | Experience: 3.61
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 3 | Experience: 3.67
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 4 | Experience: 3.73
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 5 | Experience: 3.78
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 6 | Experience: 3.84
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 7 | Experience: 3.9
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 8 | Experience: 3.95
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 9 | Experience: 4.01
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 10 | Experience: 4.07
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 11 | Experience: 4.13
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 12 | Experience: 4.18
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 13 | Experience: 4.24
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 14 | Experience: 4.3
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 15 | Experience: 4.35
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 16 | Experience: 4.41
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 17 | Experience: 4.47
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 18 | Experience: 4.53
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 19 | Experience: 4.58
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 20 | Experience: 4.64
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 21 | Experience: 4.7
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 22 | Experience: 4.75
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 23 | Experience: 4.81
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 24 | Experience: 4.87
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 25 | Experience: 4.93
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 26 | Experience: 4.98
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 27 | Experience: 5.04
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 28 | Experience: 5.1
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 29 | Experience: 5.15
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 56 | Clone: 30 | Experience: 5.21
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 0 | Experience: 3.51
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 1 | Experience: 3.57
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 2 | Experience: 3.62
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 3 | Experience: 3.68
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 4 | Experience: 3.74
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 5 | Experience: 3.79
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 6 | Experience: 3.85
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 7 | Experience: 3.91
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 8 | Experience: 3.97
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 9 | Experience: 4.02
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 10 | Experience: 4.08
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 11 | Experience: 4.14
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 12 | Experience: 4.19
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 13 | Experience: 4.25
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 14 | Experience: 4.31
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 15 | Experience: 4.37
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 16 | Experience: 4.42
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 17 | Experience: 4.48
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 18 | Experience: 4.54
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 19 | Experience: 4.59
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 20 | Experience: 4.65
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 21 | Experience: 4.71
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 22 | Experience: 4.77
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 23 | Experience: 4.82
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 24 | Experience: 4.88
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 25 | Experience: 4.94
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 26 | Experience: 4.99
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 27 | Experience: 5.05
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 28 | Experience: 5.11
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 29 | Experience: 5.17
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 57 | Clone: 30 | Experience: 5.22
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 0 | Experience: 3.52
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 1 | Experience: 3.58
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 2 | Experience: 3.63
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 3 | Experience: 3.69
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 4 | Experience: 3.75
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 5 | Experience: 3.81
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 6 | Experience: 3.86
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 7 | Experience: 3.92
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 8 | Experience: 3.98
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 9 | Experience: 4.03
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 10 | Experience: 4.09
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 11 | Experience: 4.15
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 12 | Experience: 4.21
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 13 | Experience: 4.26
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 14 | Experience: 4.32
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 15 | Experience: 4.38
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 16 | Experience: 4.43
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 17 | Experience: 4.49
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 18 | Experience: 4.55
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 19 | Experience: 4.61
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 20 | Experience: 4.66
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 21 | Experience: 4.72
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 22 | Experience: 4.78
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 23 | Experience: 4.83
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 24 | Experience: 4.89
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 25 | Experience: 4.95
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 26 | Experience: 5.01
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 27 | Experience: 5.06
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 28 | Experience: 5.12
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 29 | Experience: 5.18
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 58 | Clone: 30 | Experience: 5.23
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 0 | Experience: 3.53
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 1 | Experience: 3.59
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 2 | Experience: 3.65
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 3 | Experience: 3.7
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 4 | Experience: 3.76
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 5 | Experience: 3.82
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 6 | Experience: 3.87
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 7 | Experience: 3.93
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 8 | Experience: 3.99
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 9 | Experience: 4.05
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 10 | Experience: 4.1
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 11 | Experience: 4.16
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 12 | Experience: 4.22
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 13 | Experience: 4.27
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 14 | Experience: 4.33
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 15 | Experience: 4.39
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 16 | Experience: 4.45
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 17 | Experience: 4.5
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 18 | Experience: 4.56
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 19 | Experience: 4.62
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 20 | Experience: 4.67
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 21 | Experience: 4.73
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 22 | Experience: 4.79
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 23 | Experience: 4.85
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 24 | Experience: 4.9
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 25 | Experience: 4.96
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 26 | Experience: 5.02
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 27 | Experience: 5.07
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 28 | Experience: 5.13
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 29 | Experience: 5.19
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 59 | Clone: 30 | Experience: 5.25
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 0 | Experience: 3.54
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 1 | Experience: 3.6
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 2 | Experience: 3.66
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 3 | Experience: 3.71
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 4 | Experience: 3.77
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 5 | Experience: 3.83
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 6 | Experience: 3.89
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 7 | Experience: 3.94
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 8 | Experience: 4.0
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 9 | Experience: 4.06
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 10 | Experience: 4.11
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 11 | Experience: 4.17
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 12 | Experience: 4.23
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 13 | Experience: 4.29
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 14 | Experience: 4.34
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 15 | Experience: 4.4
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 16 | Experience: 4.46
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 17 | Experience: 4.51
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 18 | Experience: 4.57
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 19 | Experience: 4.63
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 20 | Experience: 4.69
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 21 | Experience: 4.74
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 22 | Experience: 4.8
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 23 | Experience: 4.86
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 24 | Experience: 4.91
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 25 | Experience: 4.97
Hatch: LEVEL4 | Charge: HYPER_CHARGE | Species: DIFFERENT_SPECIES | Level: 60 | Clone: 26 | Experience: 5.03
